,name_x,searched_longitude,searched_latitude,number of bikes,name_y,location,rating,distance,review_count,price
643,MOUNT BROWN,-6.29719,53.341645,22,Fish Shop,76 Benburb Street,4.6,1188.1725617998138,62,
644,MOUNT BROWN,-6.29719,53.341645,22,Arthur's Pub,28 Thomas Street,4.3,1051.5018755952938,92,€€
645,MOUNT BROWN,-6.29719,53.341645,22,Teeling Whiskey Distillery,13-17 Newmarket Square,4.7,1394.6610867262154,209,€€
646,MOUNT BROWN,-6.29719,53.341645,22,Guinness Storehouse,St James's Gate,4.2,707.5983464133137,1830,€€
647,MOUNT BROWN,-6.29719,53.341645,22,Union8,740 S Circular Road,4.1,681.7252108597435,55,€€
648,MOUNT BROWN,-6.29719,53.341645,22,Nancy Hands Bar & Restaurant,30-32 Parkgate Street,3.9,748.3488130020543,97,€€
649,MOUNT BROWN,-6.29719,53.341645,22,Jameson Distillery Bow St,Bow Street,4.5,1514.8350592806637,650,€€
650,CHRISTCHURCH PLACE,-6.27012,53.343368,20,Bull & Castle,5-7 Lord Edward Street,4.1,9.4146536502449,294,€€€
651,CHRISTCHURCH PLACE,-6.27012,53.343368,20,Darkey Kellys,Hotel Harding,4.6,60.17837883254418,263,€€
652,CHRISTCHURCH PLACE,-6.27012,53.343368,20,The Boxty House,20-21 Temple Bar,4.3,586.2498683609294,1231,€€€
653,CHRISTCHURCH PLACE,-6.27012,53.343368,20,The Porterhouse Temple Bar,16-18 Parliament Street,4.0,257.2884584892616,400,€€
654,CHRISTCHURCH PLACE,-6.27012,53.343368,20,F.X.Buckley,2 Crow Street,4.6,437.3288832346802,120,€€€
655,CHRISTCHURCH PLACE,-6.27012,53.343368,20,IL Vicoletto,5 Crow Street,4.5,439.2966826260816,131,€€€
656,CHRISTCHURCH PLACE,-6.27012,53.343368,20,San Lorenzo's,"Unit 9, Castle House",4.3,362.0546442108314,152,€€
657,CHRISTCHURCH PLACE,-6.27012,53.343368,20,The Old Mill Restaurant,14 Temple Bar Square,4.5,552.4064583774708,229,€€
658,CHRISTCHURCH PLACE,-6.27012,53.343368,20,The Brazen Head,20 Bridge Street Lower,4.2,449.0850612277053,906,€€€
659,CHRISTCHURCH PLACE,-6.27012,53.343368,20,The Oak,1-3 Parliament Street,3.9,222.38488470371183,53,€€
660,HEUSTON BRIDGE (SOUTH),-6.292041,53.347106,25,Ryans Of Parkgate Street,28 Parkgate Street,4.4,158.3833005578112,66,€€
661,HEUSTON BRIDGE (SOUTH),-6.292041,53.347106,25,Nancy Hands Bar & Restaurant,30-32 Parkgate Street,3.9,170.66251723576144,97,€€
662,HEUSTON BRIDGE (SOUTH),-6.292041,53.347106,25,L Mulligan Grocer,18 Stoneybatter,4.3,779.934563576022,215,€€
663,HEUSTON BRIDGE (SOUTH),-6.292041,53.347106,25,Darkey Kellys,Hotel Harding,4.6,1500.075793488552,263,€€
664,HEUSTON BRIDGE (SOUTH),-6.292041,53.347106,25,The Brazen Head,20 Bridge Street Lower,4.2,1069.6251176485737,906,€€€
665,HEUSTON BRIDGE (SOUTH),-6.292041,53.347106,25,Bull & Castle,5-7 Lord Edward Street,4.1,1503.971210888147,294,€€€
666,HEUSTON BRIDGE (SOUTH),-6.292041,53.347106,25,Fish Shop,76 Benburb Street,4.6,669.2001939043723,62,
667,HEUSTON BRIDGE (SOUTH),-6.292041,53.347106,25,Arthur's Pub,28 Thomas Street,4.3,802.7688635742697,92,€€
668,HEUSTON BRIDGE (SOUTH),-6.292041,53.347106,25,Teeling Whiskey Distillery,13-17 Newmarket Square,4.7,1426.7534683719716,209,€€
669,HEUSTON BRIDGE (SOUTH),-6.292041,53.347106,25,Guinness Storehouse,St James's Gate,4.2,684.438192636183,1830,€€
670,FOWNES STREET UPPER,-6.263371,53.344603,30,The Boxty House,20-21 Temple Bar,4.3,145.91721389279184,1231,€€€
671,FOWNES STREET UPPER,-6.263371,53.344603,30,The Old Mill Restaurant,14 Temple Bar Square,4.5,140.02565648094787,229,€€
672,FOWNES STREET UPPER,-6.263371,53.344603,30,Bunsen,22 Essex Street E,4.5,132.8575163747625,215,€€
673,FOWNES STREET UPPER,-6.263371,53.344603,30,F.X.Buckley,2 Crow Street,4.6,33.36189458692017,120,€€€
674,FOWNES STREET UPPER,-6.263371,53.344603,30,Klaw,5A Crown Alley,4.4,95.05322021193987,180,€€
675,FOWNES STREET UPPER,-6.263371,53.344603,30,Pichet,14-15 Trinity Street,4.3,78.7441585272124,116,€€€
676,FOWNES STREET UPPER,-6.263371,53.344603,30,IL Vicoletto,5 Crow Street,4.5,29.467621391425848,131,€€€
677,FOWNES STREET UPPER,-6.263371,53.344603,30,The Quays Irish Restaurant,10-12 Temple Bar Square,4.2,120.76835201181628,239,€€
678,FOWNES STREET UPPER,-6.263371,53.344603,30,Merchant's Arch Bar,48-49 Wellington quay,4.1,163.37710644637775,155,€€
679,FOWNES STREET UPPER,-6.263371,53.344603,30,San Lorenzo's,"Unit 9, Castle House",4.3,155.83482693118583,152,€€
680,GREEK STREET,-6.272976,53.346874,20,The Brazen Head,20 Bridge Street Lower,4.2,307.1993954639456,906,€€€
681,GREEK STREET,-6.272976,53.346874,20,The Boxty House,20-21 Temple Bar,4.3,725.7232064783406,1231,€€€
682,GREEK STREET,-6.272976,53.346874,20,Darkey Kellys,Hotel Harding,4.6,381.42371968236455,263,€€
683,GREEK STREET,-6.272976,53.346874,20,The Old Mill Restaurant,14 Temple Bar Square,4.5,679.4087378415967,229,€€
684,GREEK STREET,-6.272976,53.346874,20,Bull & Castle,5-7 Lord Edward Street,4.1,426.83203544883344,294,€€€
685,GREEK STREET,-6.272976,53.346874,20,Bunsen,22 Essex Street E,4.5,580.3501621583479,215,€€
686,GREEK STREET,-6.272976,53.346874,20,IL Vicoletto,5 Crow Street,4.5,665.0774590013597,131,€€€
687,GREEK STREET,-6.272976,53.346874,20,The Pig's Ear,4 Nassau Street,4.3,1311.8464168643088,238,€€€
688,GREEK STREET,-6.272976,53.346874,20,Arisu Korean Restaurant,119-120 Capel Street,4.0,346.0771575988339,88,€€
689,GREEK STREET,-6.272976,53.346874,20,The Bank on College Green,20-22 College Green,4.4,815.0339066597537,441,€€€
690,GRANTHAM STREET,-6.265436,53.334123,30,Pickle Eating House and Bar,43 Camden Street,4.6,29.45763892240192,71,€€€
691,GRANTHAM STREET,-6.265436,53.334123,30,Camden Exchange,72-73 Camden Street,4.2,99.60836622606428,67,€€
692,GRANTHAM STREET,-6.265436,53.334123,30,Camden Kitchen,3A Camden Market,4.4,22.19709866650773,63,€€
693,GRANTHAM STREET,-6.265436,53.334123,30,The Boxty House,20-21 Temple Bar,4.3,1307.0635514900289,1231,€€€
694,GRANTHAM STREET,-6.265436,53.334123,30,Las Tapas de Lola,12 Wexford Street,4.5,316.5432388289582,121,€€
695,GRANTHAM STREET,-6.265436,53.334123,30,Delahunt,39 Camden Street Lower,4.6,20.39281034463814,46,€€€
696,GRANTHAM STREET,-6.265436,53.334123,30,Sophie's Bar,33 Harcourt Street,3.9,164.2496098245175,141,€€
697,GRANTHAM STREET,-6.265436,53.334123,30,1900,59 Harcourt Street,4.0,172.96014395245334,36,€€
698,GRANTHAM STREET,-6.265436,53.334123,30,The Old Mill Restaurant,14 Temple Bar Square,4.5,1312.598588986825,229,€€
699,GRANTHAM STREET,-6.265436,53.334123,30,Opium,26 Wexford Street,4.0,284.3190235147041,85,€€
700,WILTON TERRACE,-6.252717,53.332383,20,The Sussex,8/9 Sussex Terrace,4.7,134.17741064264146,53,€€€
701,WILTON TERRACE,-6.252717,53.332383,20,The Boxty House,20-21 Temple Bar,4.3,1611.4622174141043,1231,€€€
702,WILTON TERRACE,-6.252717,53.332383,20,The Canal Bank Cafe,146 Upper Leeson St,3.8,179.47904058977707,68,€€
703,WILTON TERRACE,-6.252717,53.332383,20,Suesey Street,26 Fitzwilliam Place,4.4,65.79524928291482,19,€€€
704,WILTON TERRACE,-6.252717,53.332383,20,Dax Restaurant,23 Upper Pembroke Street,4.6,279.2695942726404,32,€€€€
705,WILTON TERRACE,-6.252717,53.332383,20,The Pig's Ear,4 Nassau Street,4.3,1111.0302810338042,238,€€€
706,WILTON TERRACE,-6.252717,53.332383,20,The Old Mill Restaurant,14 Temple Bar Square,4.5,1640.680875814356,229,€€
707,WILTON TERRACE,-6.252717,53.332383,20,The Little Kitchen,129 Leeson Street Upper,4.8,238.8197212893308,45,€€
708,WILTON TERRACE,-6.252717,53.332383,20,IL Vicoletto,5 Crow Street,4.5,1534.5499254518843,131,€€€
709,WILTON TERRACE,-6.252717,53.332383,20,The Bank on College Green,20-22 College Green,4.4,1447.2067022737806,441,€€€
710,WILTON TERRACE (PARK),-6.248345,53.333653,40,The Boxty House,20-21 Temple Bar,4.3,1627.3456816019864,1231,€€€
711,WILTON TERRACE (PARK),-6.248345,53.333653,40,The Sussex,8/9 Sussex Terrace,4.7,336.7505557351103,53,€€€
712,WILTON TERRACE (PARK),-6.248345,53.333653,40,Searsons of Baggot Street,42-44 Upper Baggot Street,4.4,366.4283788478968,99,€€
713,WILTON TERRACE (PARK),-6.248345,53.333653,40,Angelina's,55 Percy Place,3.8,289.60784926365994,52,€€
714,WILTON TERRACE (PARK),-6.248345,53.333653,40,The Pig's Ear,4 Nassau Street,4.3,1051.612652583641,238,€€€
715,WILTON TERRACE (PARK),-6.248345,53.333653,40,The Old Mill Restaurant,14 Temple Bar Square,4.5,1663.0918058975194,229,€€
716,WILTON TERRACE (PARK),-6.248345,53.333653,40,Keshk Cafe & Restaurant,71 Mespil Road,4.3,169.6488167144107,50,€€
717,WILTON TERRACE (PARK),-6.248345,53.333653,40,FX Buckley,1A Lower Pembroke St,4.3,452.8055009618644,95,€€€
718,WILTON TERRACE (PARK),-6.248345,53.333653,40,IL Vicoletto,5 Crow Street,4.5,1582.682369442551,131,€€€
719,WILTON TERRACE (PARK),-6.248345,53.333653,40,The Bank on College Green,20-22 College Green,4.4,1470.4040882595373,441,€€€
720,DEVERELL PLACE,-6.255265,53.351464,30,The Boxty House,20-21 Temple Bar,4.3,787.963816002339,1231,€€€
721,DEVERELL PLACE,-6.255265,53.351464,30,The Old Mill Restaurant,14 Temple Bar Square,4.5,805.5020351361352,229,€€
722,DEVERELL PLACE,-6.255265,53.351464,30,The Pig's Ear,4 Nassau Street,4.3,1019.5404143056304,238,€€€
723,DEVERELL PLACE,-6.255265,53.351464,30,M&L Chinese Restaurant,13 - 14 Cathedral Street,3.9,297.7878792508917,79,€€
724,DEVERELL PLACE,-6.255265,53.351464,30,Celt Pub,81 Talbot Street,4.3,98.04728907163364,129,€€
725,DEVERELL PLACE,-6.255265,53.351464,30,101 Talbot Restaurant,101-102 Talbot Street,4.2,198.1794644928865,53,€€
726,DEVERELL PLACE,-6.255265,53.351464,30,IL Vicoletto,5 Crow Street,4.5,958.695160233986,131,€€€
727,DEVERELL PLACE,-6.255265,53.351464,30,Thai Spice,3a Talbot Place,4.4,275.02025840029034,61,€€
728,DEVERELL PLACE,-6.255265,53.351464,30,The Bank on College Green,20-22 College Green,4.4,897.084706905258,441,€€€
729,DEVERELL PLACE,-6.255265,53.351464,30,Cafe Azteca,,4.3,382.2740212407329,155,€€
730,PHIBSBOROUGH ROAD,-6.273717,53.356307,40,The Boxty House,20-21 Temple Bar,4.3,1403.1223332055388,1231,€€€
731,PHIBSBOROUGH ROAD,-6.273717,53.356307,40,The Old Mill Restaurant,14 Temple Bar Square,4.5,1368.8060410555825,229,€€
732,PHIBSBOROUGH ROAD,-6.273717,53.356307,40,L Mulligan Grocer,18 Stoneybatter,4.3,810.6347764817671,215,€€
733,PHIBSBOROUGH ROAD,-6.273717,53.356307,40,IL Vicoletto,5 Crow Street,4.5,1469.2406614068411,131,€€€
734,PHIBSBOROUGH ROAD,-6.273717,53.356307,40,The Bank on College Green,20-22 College Green,4.4,1562.7680625287687,441,€€€
735,PHIBSBOROUGH ROAD,-6.273717,53.356307,40,Darkey Kellys,Hotel Harding,4.6,1399.5054299140866,263,€€
736,PHIBSBOROUGH ROAD,-6.273717,53.356307,40,F.X.Buckley,2 Crow Street,4.6,1454.8694015712929,120,€€€
737,PHIBSBOROUGH ROAD,-6.273717,53.356307,40,Pichet,14-15 Trinity Street,4.3,1545.2618797954433,116,€€€
738,PHIBSBOROUGH ROAD,-6.273717,53.356307,40,Bunsen,22 Essex Street E,4.5,1339.6010596804051,215,€€
739,PHIBSBOROUGH ROAD,-6.273717,53.356307,40,Klaw,5A Crown Alley,4.4,1421.278895537038,180,€€
740,RATHDOWN ROAD,-6.280337,53.35893,40,The Boxty House,20-21 Temple Bar,4.3,1898.522248557965,1231,€€€
741,RATHDOWN ROAD,-6.280337,53.35893,40,The Old Mill Restaurant,14 Temple Bar Square,4.5,1860.835911615889,229,€€
742,RATHDOWN ROAD,-6.280337,53.35893,40,L Mulligan Grocer,18 Stoneybatter,4.3,852.4740261065336,215,€€
743,RATHDOWN ROAD,-6.280337,53.35893,40,Bunsen,22 Essex Street E,4.5,1818.0454573574088,215,€€
744,RATHDOWN ROAD,-6.280337,53.35893,40,The Quays Irish Restaurant,10-12 Temple Bar Square,4.2,1858.3226447856116,239,€€
745,RATHDOWN ROAD,-6.280337,53.35893,40,Bleecker Street Cafe Bar,68 Dorset Street,4.6,1097.4646501636723,58,€€
746,RATHDOWN ROAD,-6.280337,53.35893,40,Merchant's Arch Bar,48-49 Wellington quay,4.1,1842.4898068076936,155,€€
747,RATHDOWN ROAD,-6.280337,53.35893,40,The Winding Stair,40 Ormond Quay Lower,4.2,1755.1289944970858,240,€€€
748,RATHDOWN ROAD,-6.280337,53.35893,40,Elephant & Castle,18 Temple Bar,4.0,1898.224750500332,380,€€
749,RATHDOWN ROAD,-6.280337,53.35893,40,Fish Shop,76 Benburb Street,4.6,1302.000648273075,62,
750,LIME STREET,-6.243576,53.346026,40,The Boxty House,20-21 Temple Bar,4.3,1237.7991624233046,1231,€€€
751,LIME STREET,-6.243576,53.346026,40,J2 Grill & Sushi,"Unit A, The Campshires",4.0,191.6957996539722,127,€€
752,LIME STREET,-6.243576,53.346026,40,The Pig's Ear,4 Nassau Street,4.3,850.2180061744373,238,€€€
753,LIME STREET,-6.243576,53.346026,40,The Old Mill Restaurant,14 Temple Bar Square,4.5,1282.3859024111669,229,€€
754,LIME STREET,-6.243576,53.346026,40,The Bank on College Green,20-22 College Green,4.4,1203.9087329705894,441,€€€
755,LIME STREET,-6.243576,53.346026,40,IL Vicoletto,5 Crow Street,4.5,1351.880493015523,131,€€€
756,LIME STREET,-6.243576,53.346026,40,Pichet,14-15 Trinity Street,4.3,1272.2576530039994,116,€€€
757,LIME STREET,-6.243576,53.346026,40,Featherblade,51B Dawson Street,4.4,1096.6273536762133,122,€€
758,LIME STREET,-6.243576,53.346026,40,Musashi IFSC,"Unit 2 , Burton Hall",4.2,375.3689131109706,53,€€
759,LIME STREET,-6.243576,53.346026,40,F.X.Buckley,2 Crow Street,4.6,1356.445338596266,120,€€€
760,HARDWICKE STREET,-6.264423,53.355473,16,Bleecker Street Cafe Bar,68 Dorset Street,4.6,171.70132035841587,58,€€
761,HARDWICKE STREET,-6.264423,53.355473,16,The Boxty House,20-21 Temple Bar,4.3,1094.4004484779362,1231,€€€
762,HARDWICKE STREET,-6.264423,53.355473,16,Kimchi Hophouse,160-161 Parnell Street,4.0,348.496188237565,154,€€
763,HARDWICKE STREET,-6.264423,53.355473,16,Chapter One,Basement of The Writers Museum,4.5,122.72532748410023,111,€€€€
764,HARDWICKE STREET,-6.264423,53.355473,16,The Old Mill Restaurant,14 Temple Bar Square,4.5,1077.1313539620674,229,€€
765,HARDWICKE STREET,-6.264423,53.355473,16,IL Vicoletto,5 Crow Street,4.5,1220.8867822846316,131,€€€
766,HARDWICKE STREET,-6.264423,53.355473,16,The Pig's Ear,4 Nassau Street,4.3,1599.0435641884603,238,€€€
767,HARDWICKE STREET,-6.264423,53.355473,16,The Bank on College Green,20-22 College Green,4.4,1257.642815008399,441,€€€
768,HARDWICKE STREET,-6.264423,53.355473,16,L Mulligan Grocer,18 Stoneybatter,4.3,1297.93595988353,215,€€
769,HARDWICKE STREET,-6.264423,53.355473,16,Pichet,14-15 Trinity Street,4.3,1267.1397460147766,116,€€€
770,HERBERT STREET,-6.24551,53.335742,40,Searsons of Baggot Street,42-44 Upper Baggot Street,4.4,315.3046386515167,99,€€
771,HERBERT STREET,-6.24551,53.335742,40,The Boxty House,20-21 Temple Bar,4.3,1568.728214776036,1231,€€€
772,HERBERT STREET,-6.24551,53.335742,40,Angelina's,55 Percy Place,3.8,166.99184203493806,52,€€
773,HERBERT STREET,-6.24551,53.335742,40,FX Buckley,1A Lower Pembroke St,4.3,422.12057117780034,95,€€€
774,HERBERT STREET,-6.24551,53.335742,40,The Pig's Ear,4 Nassau Street,4.3,953.3660893588636,238,€€€
775,HERBERT STREET,-6.24551,53.335742,40,The Old Mill Restaurant,14 Temple Bar Square,4.5,1609.266036837326,229,€€
776,HERBERT STREET,-6.24551,53.335742,40,Keshk Cafe & Restaurant,71 Mespil Road,4.3,210.3877796196544,50,€€
777,HERBERT STREET,-6.24551,53.335742,40,IL Vicoletto,5 Crow Street,4.5,1555.514312040207,131,€€€
778,HERBERT STREET,-6.24551,53.335742,40,The Bank on College Green,20-22 College Green,4.4,1424.674138985078,441,€€€
779,HERBERT STREET,-6.24551,53.335742,40,Featherblade,51B Dawson Street,4.4,1078.3352203047525,122,€€
780,BUCKINGHAM STREET LOWER,-6.249319,53.353331,29,The Boxty House,20-21 Temple Bar,4.3,1203.7966497152586,1231,€€€
781,BUCKINGHAM STREET LOWER,-6.249319,53.353331,29,The Old Mill Restaurant,14 Temple Bar Square,4.5,1227.7661831380303,229,€€
782,BUCKINGHAM STREET LOWER,-6.249319,53.353331,29,The Pig's Ear,4 Nassau Street,4.3,1278.6566115569858,238,€€€
783,BUCKINGHAM STREET LOWER,-6.249319,53.353331,29,The Bank on College Green,20-22 College Green,4.4,1288.411392686882,441,€€€
784,BUCKINGHAM STREET LOWER,-6.249319,53.353331,29,Thai Spice,3a Talbot Place,4.4,288.79369217772404,61,€€
785,BUCKINGHAM STREET LOWER,-6.249319,53.353331,29,IL Vicoletto,5 Crow Street,4.5,1373.1730787986437,131,€€€
786,BUCKINGHAM STREET LOWER,-6.249319,53.353331,29,Bunsen,22 Essex Street E,4.5,1325.4819296774522,215,€€
787,BUCKINGHAM STREET LOWER,-6.249319,53.353331,29,Featherblade,51B Dawson Street,4.4,1431.0102141456457,122,€€
788,BUCKINGHAM STREET LOWER,-6.249319,53.353331,29,Darkey Kellys,Hotel Harding,4.6,1731.4758291200276,263,€€
789,BUCKINGHAM STREET LOWER,-6.249319,53.353331,29,F.X.Buckley,2 Crow Street,4.6,1368.27329088773,120,€€€
790,UPPER SHERRARD STREET,-6.260641,53.358437,30,The Boxty House,20-21 Temple Bar,4.3,1417.9880396975748,1231,€€€
791,UPPER SHERRARD STREET,-6.260641,53.358437,30,Bleecker Street Cafe Bar,68 Dorset Street,4.6,280.20289961748927,58,€€
792,UPPER SHERRARD STREET,-6.260641,53.358437,30,The Old Mill Restaurant,14 Temple Bar Square,4.5,1409.8426533814377,229,€€
793,UPPER SHERRARD STREET,-6.260641,53.358437,30,L Mulligan Grocer,18 Stoneybatter,4.3,1662.9147441644034,215,€€
794,UPPER SHERRARD STREET,-6.260641,53.358437,30,Bunsen,22 Essex Street E,4.5,1451.4941932620177,215,€€
795,UPPER SHERRARD STREET,-6.260641,53.358437,30,Klaw,5A Crown Alley,4.4,1461.2054170843978,180,€€
796,UPPER SHERRARD STREET,-6.260641,53.358437,30,The Brazen Head,20 Bridge Street Lower,4.2,1823.8939430955936,906,€€€
797,UPPER SHERRARD STREET,-6.260641,53.358437,30,The Quays Irish Restaurant,10-12 Temple Bar Square,4.2,1428.3343070567346,239,€€
798,UPPER SHERRARD STREET,-6.260641,53.358437,30,The Porterhouse Temple Bar,16-18 Parliament Street,4.0,1552.284328547747,400,€€
799,UPPER SHERRARD STREET,-6.260641,53.358437,30,Kimchi Hophouse,160-161 Parnell Street,4.0,593.3371087100957,154,€€
800,SMITHFIELD NORTH,-6.278198,53.349562,30,L Mulligan Grocer,18 Stoneybatter,4.3,364.7676543323178,215,€€
801,SMITHFIELD NORTH,-6.278198,53.349562,30,The Boxty House,20-21 Temple Bar,4.3,1143.69568542125,1231,€€€
802,SMITHFIELD NORTH,-6.278198,53.349562,30,The Brazen Head,20 Bridge Street Lower,4.2,525.4163982502769,906,€€€
803,SMITHFIELD NORTH,-6.278198,53.349562,30,Fish Shop,76 Benburb Street,4.6,357.64579730125706,62,
804,SMITHFIELD NORTH,-6.278198,53.349562,30,The Old Mill Restaurant,14 Temple Bar Square,4.5,1097.5201069147686,229,€€
805,SMITHFIELD NORTH,-6.278198,53.349562,30,IL Vicoletto,5 Crow Street,4.5,1110.30922739679,131,€€€
806,SMITHFIELD NORTH,-6.278198,53.349562,30,Darkey Kellys,Hotel Harding,4.6,827.6558327539694,263,€€
807,SMITHFIELD NORTH,-6.278198,53.349562,30,The Bank on College Green,20-22 College Green,4.4,1254.5382372755128,441,€€€
808,SMITHFIELD NORTH,-6.278198,53.349562,30,Pichet,14-15 Trinity Street,4.3,1205.305829399074,116,€€€
809,SMITHFIELD NORTH,-6.278198,53.349562,30,Featherblade,51B Dawson Street,4.4,1582.1204128451543,122,€€
810,KILMAINHAM GAOL,-6.310015,53.342113,40,Union8,740 S Circular Road,4.1,226.0687863666085,55,€€
811,KILMAINHAM GAOL,-6.310015,53.342113,40,La Dolce Vita,760 S Circular Road,3.9,169.81640001242468,44,€€
812,KILMAINHAM GAOL,-6.310015,53.342113,40,Kilmainham Gaol,Inchicore Rd,4.7,24.588650980593204,269,
813,KILMAINHAM GAOL,-6.310015,53.342113,40,LimeTree Cafe,Kilmainham Square,4.3,23.825241743866503,44,€€
814,KILMAINHAM GAOL,-6.310015,53.342113,40,The Patriot Inn,760 South Circular Road,3.6,159.13008385755649,43,€€
815,KILMAINHAM GAOL,-6.310015,53.342113,40,Ryans Of Parkgate Street,28 Parkgate Street,4.4,1268.450924106444,66,€€
816,KILMAINHAM GAOL,-6.310015,53.342113,40,Nancy Hands Bar & Restaurant,30-32 Parkgate Street,3.9,1254.354846701117,97,€€
817,KILMAINHAM GAOL,-6.310015,53.342113,40,Phoenix Park,,4.6,1135.509956169384,109,
818,KILMAINHAM GAOL,-6.310015,53.342113,40,Broyage,South Circular Road,3.3,106.55044741064128,3,
819,KILMAINHAM GAOL,-6.310015,53.342113,40,The Natural Bakery,631 South Circular Road,3.5,275.3952591602236,15,€€€
820,MATER HOSPITAL,-6.264828,53.359967,40,Bleecker Street Cafe Bar,68 Dorset Street,4.6,332.58135148795463,58,€€
821,MATER HOSPITAL,-6.264828,53.359967,40,L Mulligan Grocer,18 Stoneybatter,4.3,1523.864589016237,215,€€
822,MATER HOSPITAL,-6.264828,53.359967,40,The Winding Stair,40 Ormond Quay Lower,4.2,1482.295212565274,240,€€€
823,MATER HOSPITAL,-6.264828,53.359967,40,Kimchi Hophouse,160-161 Parnell Street,4.0,804.5583374995404,154,€€
824,MATER HOSPITAL,-6.264828,53.359967,40,Chapter One,Basement of The Writers Museum,4.5,621.6555207408378,111,€€€€
825,MATER HOSPITAL,-6.264828,53.359967,40,Fish Shop,76 Benburb Street,4.6,1813.666455911804,62,
826,MATER HOSPITAL,-6.264828,53.359967,40,The Woollen Mills,42 Lower Ormond Quay,3.9,1483.11026349367,136,€€
827,MATER HOSPITAL,-6.264828,53.359967,40,Cafe Azteca,,4.3,1169.0416833131687,155,€€
828,MATER HOSPITAL,-6.264828,53.359967,40,Boojum,Millennium Walkway,4.3,1401.1165368794216,196,€
829,MATER HOSPITAL,-6.264828,53.359967,40,Celt Pub,81 Talbot Street,4.3,1229.9940520782095,129,€€
830,NEW CENTRAL BANK,-6.234749,53.347122,40,The Pig's Ear,4 Nassau Street,4.3,1432.5231693043,238,€€€
831,NEW CENTRAL BANK,-6.234749,53.347122,40,Paulie's Pizza,58 Grand Canal Street,4.5,1073.4346788893056,185,€€
832,NEW CENTRAL BANK,-6.234749,53.347122,40,FX Buckley,1A Lower Pembroke St,4.3,1546.532247939747,95,€€€
833,NEW CENTRAL BANK,-6.234749,53.347122,40,Pearl Brasserie,20 Upper Merrion Street,4.5,1561.314563397331,74,€€€
834,NEW CENTRAL BANK,-6.234749,53.347122,40,The Old Spot,14 Bath Avenue,4.5,1091.5719140037158,48,€€€
835,NEW CENTRAL BANK,-6.234749,53.347122,40,Matt The Thresher,31 -32 Lower Pembroke Street,4.1,1570.5631325178924,178,€€€
836,NEW CENTRAL BANK,-6.234749,53.347122,40,The Marker Hotel,Grand Canal Square,4.1,425.039506958368,86,€€€
837,NEW CENTRAL BANK,-6.234749,53.347122,40,MV Cill Airne,Quay 16,3.8,210.17225115673705,46,€€
838,NEW CENTRAL BANK,-6.234749,53.347122,40,Herbstreet,Hanover Quay,4.1,371.9748217112817,172,€€
839,NEW CENTRAL BANK,-6.234749,53.347122,40,Brookwood,141 Baggot Street Lower,4.2,1581.4380771383733,61,€€€
840,FENIAN STREET,-6.24672,53.341428,35,The Boxty House,20-21 Temple Bar,4.3,1133.9702335584973,1231,€€€
841,FENIAN STREET,-6.24672,53.341428,35,The Pig's Ear,4 Nassau Street,4.3,542.4922489524052,238,€€€
842,FENIAN STREET,-6.24672,53.341428,35,The Old Mill Restaurant,14 Temple Bar Square,4.5,1179.8462970462128,229,€€
843,FENIAN STREET,-6.24672,53.341428,35,IL Vicoletto,5 Crow Street,4.5,1182.9371110720367,131,€€€
844,FENIAN STREET,-6.24672,53.341428,35,The Bank on College Green,20-22 College Green,4.4,1030.5865084313984,441,€€€
845,FENIAN STREET,-6.24672,53.341428,35,Featherblade,51B Dawson Street,4.4,774.7546262240936,122,€€
846,FENIAN STREET,-6.24672,53.341428,35,Pichet,14-15 Trinity Street,4.3,1088.6326205300213,116,€€€
847,FENIAN STREET,-6.24672,53.341428,35,F.X.Buckley,2 Crow Street,4.6,1192.644572525071,120,€€€
848,FENIAN STREET,-6.24672,53.341428,35,FX Buckley,1A Lower Pembroke St,4.3,547.6493872843621,95,€€€
849,FENIAN STREET,-6.24672,53.341428,35,Bunsen,22 Essex Street E,4.5,1267.912432949129,215,€€
850,ORMOND QUAY UPPER,-6.268001,53.346057,29,The Boxty House,20-21 Temple Bar,4.3,385.8666011410929,1231,€€€
851,ORMOND QUAY UPPER,-6.268001,53.346057,29,Bunsen,22 Essex Street E,4.5,238.00036247062,215,€€
852,ORMOND QUAY UPPER,-6.268001,53.346057,29,Darkey Kellys,Hotel Harding,4.6,276.1046309139718,263,€€
853,ORMOND QUAY UPPER,-6.268001,53.346057,29,The Porterhouse Temple Bar,16-18 Parliament Street,4.0,110.54462710062715,400,€€
854,ORMOND QUAY UPPER,-6.268001,53.346057,29,The Old Mill Restaurant,14 Temple Bar Square,4.5,340.10771960993225,229,€€
855,ORMOND QUAY UPPER,-6.268001,53.346057,29,F.X.Buckley,2 Crow Street,4.6,317.39080472856045,120,€€€
856,ORMOND QUAY UPPER,-6.268001,53.346057,29,The Quays Irish Restaurant,10-12 Temple Bar Square,4.2,317.523741474861,239,€€
857,ORMOND QUAY UPPER,-6.268001,53.346057,29,IL Vicoletto,5 Crow Street,4.5,329.3722114301393,131,€€€
858,ORMOND QUAY UPPER,-6.268001,53.346057,29,Merchant's Arch Bar,48-49 Wellington quay,4.1,339.54269195069634,155,€€
859,ORMOND QUAY UPPER,-6.268001,53.346057,29,Irish Film Institute,6 Eustace Street,4.3,248.85092418433075,81,€€
860,OLIVER BOND STREET,-6.280531,53.343893,30,The Brazen Head,20 Bridge Street Lower,4.2,303.53162477421233,906,€€€
